Id,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,_source,date,day_of_week,is_weekend,week_number,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,sleep_efficiency
7007744171,12084,9.14000034332275,8.07999992370605,4.83638000488281,4.3899998664856,0.46000000834465,4.28999996185303,0.0,50,6,284,1030,2676,month1,2016-04-05,Tuesday,False,14,,,,
7007744171,13513,10.25,9.06999969482422,4.83572006225586,5.34999990463257,0.330000013113022,4.55999994277954,0.0,64,8,270,1098,2811,month1,2016-04-06,Wednesday,False,14,,,,
7007744171,14100,10.5799999237061,9.43000030517578,4.87598991394043,5.09999990463257,1.19000005722046,4.28000020980835,0.0,61,33,265,1015,2840,month1,2016-04-07,Thursday,False,14,,,,
7007744171,12627,9.64999961853027,8.44999980926514,4.84231996536255,4.69999980926514,0.740000009536743,4.21000003814697,0.0,54,22,301,1063,2871,month1,2016-04-08,Friday,False,14,,,,
7007744171,10345,6.92000007629395,6.92000007629395,0.0,0.0700000002980232,0.270000010728836,6.57999992370605,0.0,2,6,358,1074,2613,month1,2016-04-09,Saturday,True,14,,,,
7007744171,10146,6.78999996185303,6.78999996185303,0.0,0.0700000002980232,0.610000014305115,6.1100001335144,0.0,1,12,397,1030,2700,month1,2016-04-10,Sunday,True,14,,,,
7007744171,12168,8.14000034332275,8.14000034332275,0.0,1.04999995231628,0.790000021457672,6.28999996185303,0.0,18,27,375,1020,2871,month1,2016-04-11,Monday,False,15,,,,
7007744171,7413,5.76999998092651,4.96000003814697,4.8697829246521,4.5,0.340000003576279,0.939999997615814,0.0,53,6,43,405,1023,month1,2016-04-12,Tuesday,False,15,,,,
7086361926,11463,7.67000007629395,7.67000007629395,0.0,2.82999992370605,1.88999998569489,2.9300000667572,0.0,38,30,154,777,2496,month1,2016-04-01,Friday,False,13,,,,
7086361926,87,0.0199999995529652,0.0199999995529652,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,2,872,1641,month1,2016-04-02,Saturday,True,13,,,,
7086361926,1949,1.30999994277954,1.30999994277954,0.0,0.230000004172325,0.349999994039536,0.730000019073486,0.0,3,6,27,1404,1794,month1,2016-04-03,Sunday,True,13,,,,
7086361926,6101,3.86999988555908,3.86999988555908,0.0,0.529999971389771,0.230000004172325,3.09999990463257,0.0,31,24,138,1247,2421,month1,2016-04-04,Monday,False,14,,,,
7086361926,7478,4.98999977111816,4.98999977111816,0.0,1.79999995231628,0.529999971389771,2.60999989509583,0.0299999993294477,25,33,132,1159,2439,month1,2016-04-05,Tuesday,False,14,,,,
7086361926,7352,4.73000001907349,4.73000001907349,0.0,1.4099999666214,0.779999971389771,2.52999997138977,0.0,19,14,124,814,2233,month1,2016-04-06,Wednesday,False,14,,,,
7086361926,14604,10.8199996948242,10.8199996948242,0.0,7.23000001907349,1.12000000476837,2.4300000667572,0.0299999993294477,76,30,127,695,2862,month1,2016-04-07,Thursday,False,14,,,,
7086361926,9634,6.51999998092651,6.51999998092651,0.0,2.5,1.39999997615814,2.58999991416931,0.0,50,48,140,797,2752,month1,2016-04-08,Friday,False,14,,,,
7086361926,7338,4.67000007629395,4.67000007629395,0.0,1.08000004291534,0.129999995231628,3.46000003814697,0.0,27,5,204,717,2519,month1,2016-04-09,Saturday,True,14,,,,
7086361926,569,0.349999994039536,0.349999994039536,0.0,0.0,0.0,0.340000003576279,0.0,0,0,27,1368,1799,month1,2016-04-10,Sunday,True,14,,,,
7086361926,6242,3.92000007629395,3.92000007629395,0.0,0.740000009536743,0.230000004172325,2.9300000667572,0.0,46,22,126,741,2543,month1,2016-04-11,Monday,False,15,,,,
7086361926,430,0.259999990463257,0.259999990463257,0.0,0.0,0.0,0.259999990463257,0.0,0,0,14,75,625,month1,2016-04-12,Tuesday,False,15,1.0,514.0,525.0,0.979
8053475328,20188,15.6199998855591,15.6199998855591,0.0,12.0600004196167,0.850000023841858,2.71000003814697,0.0,124,19,172,1125,3377,month1,2016-04-02,Saturday,True,13,,,,
8053475328,25701,20.1399993896484,20.1399993896484,0.0,16.8199996948242,1.62999999523163,1.69000005722046,0.0,165,36,97,1142,3697,month1,2016-04-03,Sunday,True,13,,,,
8053475328,17395,13.210000038147,13.210000038147,0.0,9.67000007629395,0.180000007152557,3.34999990463257,0.0,100,4,213,1123,3209,month1,2016-04-04,Monday,False,14,,,,
8053475328,17167,13.4099998474121,13.4099998474121,0.0,9.96000003814697,0.310000002384186,3.14000010490417,0.0,98,8,184,1150,3167,month1,2016-04-05,Tuesday,False,14,,,,
8053475328,16435,12.4200000762939,12.4200000762939,0.0,8.96000003814697,0.550000011920929,2.91000008583069,0.0,100,14,191,1135,3122,month1,2016-04-06,Wednesday,False,14,,,,
8053475328,17078,13.1999998092651,13.1999998092651,0.0,9.97000026702881,0.239999994635582,2.99000000953674,0.0,101,6,190,1143,3176,month1,2016-04-07,Thursday,False,14,,,,
8053475328,11693,9.53999996185303,9.53999996185303,0.0,6.76999998092651,0.259999990463257,2.5,0.0,60,6,153,1221,2790,month1,2016-04-08,Friday,False,14,,,,
8053475328,11159,9.14000034332275,9.14000034332275,0.0,6.69000005722046,0.25,2.19000005722046,0.0,59,6,120,1255,2715,month1,2016-04-09,Saturday,True,14,,,,
8053475328,10118,7.73000001907349,7.73000001907349,0.0,3.04999995231628,0.800000011920929,3.88000011444092,0.0,30,18,207,1185,2684,month1,2016-04-10,Sunday,True,14,,,,
8053475328,16064,12.7200002670288,12.7200002670288,0.0,9.97999954223633,0.360000014305115,2.38000011444092,0.0,96,8,155,1181,3097,month1,2016-04-11,Monday,False,15,,,,
8053475328,290,0.209999993443489,0.209999993443489,0.0,0.0,0.0,0.209999993443489,0.0,0,0,16,599,791,month1,2016-04-12,Tuesday,False,15,,,,
8253242879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1429,month1,2016-04-01,Friday,False,13,,,,
8253242879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1429,month1,2016-04-02,Saturday,True,13,,,,
8253242879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1429,month1,2016-04-03,Sunday,True,13,,,,
8253242879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1429,month1,2016-04-04,Monday,False,14,,,,
8253242879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1429,month1,2016-04-05,Tuesday,False,14,,,,
8253242879,1931,1.27999997138977,1.27999997138977,0.0,0.0,0.0,1.27999997138977,0.0,0,0,94,1346,1607,month1,2016-04-06,Wednesday,False,14,,,,
8253242879,5181,3.42000007629395,3.42000007629395,0.0,1.0,0.910000026226044,1.50999999046326,0.0099999997764825,15,15,107,1303,1776,month1,2016-04-07,Thursday,False,14,,,,
8253242879,12026,9.14999961853027,9.14999961853027,0.0,5.69999980926514,0.930000007152557,2.50999999046326,0.0,47,13,150,1230,2162,month1,2016-04-08,Friday,False,14,,,,
8253242879,5360,3.53999996185303,3.53999996185303,0.0,0.540000021457672,1.54999995231628,1.46000003814697,0.0,8,28,148,1256,1832,month1,2016-04-09,Saturday,True,14,,,,
8253242879,2545,1.67999994754791,1.67999994754791,0.0,0.0,0.0,1.66999995708466,0.0199999995529652,0,0,126,1314,1657,month1,2016-04-10,Sunday,True,14,,,,
8253242879,1636,1.08000004291534,1.08000004291534,0.0,0.0,0.0,1.08000004291534,0.0,0,0,86,1139,1377,month1,2016-04-11,Monday,False,15,,,,
8378563200,14179,11.2399997711182,11.2399997711182,0.0,6.23000001907349,1.05999994277954,3.96000003814697,0.0,73,21,195,719,3669,month1,2016-04-01,Friday,False,13,,,,
8378563200,3358,2.66000008583069,2.66000008583069,0.0,0.0,0.0,2.66000008583069,0.0,0,0,144,657,2702,month1,2016-04-02,Saturday,True,13,,,,
8378563200,9152,7.26000022888184,7.26000022888184,0.0,1.99000000953674,0.819999992847443,4.44999980926514,0.0,25,13,243,600,3304,month1,2016-04-03,Sunday,True,13,,,,
8378563200,13935,11.0500001907349,11.0500001907349,2.0921471118927,4.09000015258789,0.790000021457672,6.17000007629395,0.0,105,16,220,658,4234,month1,2016-04-04,Monday,False,14,,,,
8378563200,12846,10.1899995803833,10.1899995803833,2.25308108329773,5.0,0.75,4.44000005722046,0.0,113,15,189,686,4128,month1,2016-04-05,Tuesday,False,14,,,,
8378563200,9124,7.23999977111816,7.23999977111816,2.0921471118927,0.0,0.25,6.98999977111816,0.0,55,6,230,728,3798,month1,2016-04-06,Wednesday,False,14,,,,
8378563200,9725,7.71000003814697,7.71000003814697,2.25308108329773,2.41000008583069,0.529999971389771,4.76999998092651,0.0,83,11,181,670,3839,month1,2016-04-07,Thursday,False,14,,,,
8378563200,8350,6.61999988555908,6.61999988555908,2.0921471118927,1.49000000953674,0.529999971389771,4.6100001335144,0.0,72,10,167,868,3713,month1,2016-04-08,Friday,False,14,,,,
8378563200,2240,1.77999997138977,1.77999997138977,0.0,0.0,0.0,1.77999997138977,0.0,0,0,110,843,2606,month1,2016-04-09,Saturday,True,14,,,,
8378563200,2631,2.08999991416931,2.08999991416931,0.0,0.0,0.0,2.08999991416931,0.0,0,0,117,727,2624,month1,2016-04-10,Sunday,True,14,,,,
8378563200,8837,7.01000022888184,7.01000022888184,2.0921471118927,1.53999996185303,0.879999995231628,4.59000015258789,0.0,74,17,182,811,3775,month1,2016-04-11,Monday,False,15,,,,
8378563200,3246,2.5699999332428,2.5699999332428,2.25308108329773,0.829999983310699,0.709999978542328,1.02999997138977,0.0,65,15,49,243,1882,month1,2016-04-12,Tuesday,False,15,1.0,338.0,356.0,0.949
8583815059,2174,1.70000004768372,1.70000004768372,0.0,0.0,0.0,1.70000004768372,0.0,0,0,112,1328,2360,month1,2016-04-01,Friday,False,13,,,,
8583815059,3494,2.73000001907349,2.73000001907349,0.0,0.0,0.0,2.69000005722046,0.0,0,0,166,1274,2517,month1,2016-04-02,Saturday,True,13,,,,
8583815059,2380,1.86000001430511,1.86000001430511,0.0,0.0,0.0,1.86000001430511,0.0,0,0,131,1309,2400,month1,2016-04-03,Sunday,True,13,,,,
8583815059,3159,2.46000003814697,2.46000003814697,0.0,0.0,0.0,2.46000003814697,0.0,0,0,147,1293,2462,month1,2016-04-04,Monday,False,14,,,,
8583815059,6835,5.32999992370605,5.32999992370605,0.0,0.370000004768372,0.730000019073486,4.23999977111816,0.0,5,15,212,1208,2786,month1,2016-04-05,Tuesday,False,14,,,,
8583815059,2098,1.63999998569489,1.63999998569489,0.0,0.0,0.0,1.62999999523163,0.0,0,0,112,1328,2354,month1,2016-04-06,Wednesday,False,14,,,,
8583815059,2816,2.20000004768372,2.20000004768372,0.0,0.0,0.0,2.20000004768372,0.0,0,0,138,1302,2437,month1,2016-04-07,Thursday,False,14,,,,
8583815059,1408,1.10000002384186,1.10000002384186,0.0,0.0,0.0,1.10000002384186,0.0,0,0,79,1052,1814,month1,2016-04-08,Friday,False,14,,,,
8792009665,4592,2.94000005722046,2.94000005722046,0.0,0.100000001490116,0.140000000596046,2.70000004768372,0.0,4,8,176,748,2260,month1,2016-04-01,Friday,False,13,,,,
8792009665,8452,5.40999984741211,5.40999984741211,0.0,0.259999990463257,0.389999985694885,4.76000022888184,0.0,9,24,328,1079,3004,month1,2016-04-02,Saturday,True,13,,,,
8792009665,7238,4.63000011444092,4.63000011444092,0.0,0.109999999403954,0.230000004172325,4.28999996185303,0.0,2,6,279,636,2667,month1,2016-04-03,Sunday,True,13,,,,
8792009665,3821,2.45000004768372,2.45000004768372,0.0,0.0,0.219999998807907,2.23000001907349,0.0,0,9,161,675,2229,month1,2016-04-04,Monday,False,14,,,,
8792009665,2332,1.49000000953674,1.49000000953674,0.0,0.0099999997764825,0.180000007152557,1.29999995231628,0.0,1,10,111,904,2100,month1,2016-04-05,Tuesday,False,14,,,,
8792009665,2121,1.36000001430511,1.36000001430511,0.0,0.0,0.0,1.36000001430511,0.0,0,0,122,855,2114,month1,2016-04-06,Wednesday,False,14,,,,
8792009665,1291,0.829999983310699,0.829999983310699,0.0,0.0,0.0,0.829999983310699,0.0,0,0,77,888,1961,month1,2016-04-07,Thursday,False,14,,,,
8792009665,1467,0.939999997615814,0.939999997615814,0.0,0.100000001490116,0.209999993443489,0.629999995231628,0.0,2,8,71,912,1953,month1,2016-04-08,Friday,False,14,,,,
8792009665,1022,0.649999976158142,0.649999976158142,0.0,0.0,0.0,0.649999976158142,0.0,0,0,63,739,1890,month1,2016-04-09,Saturday,True,14,,,,
8792009665,4605,2.95000004768372,2.95000004768372,0.0,0.0,0.0,2.95000004768372,0.0,0,0,179,1261,2253,month1,2016-04-10,Sunday,True,14,,,,
8792009665,178,0.109999999403954,0.109999999403954,0.0,0.0,0.0,0.109999999403954,0.0,0,0,12,1428,1725,month1,2016-04-11,Monday,False,15,,,,
8792009665,20,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,6,598,728,month1,2016-04-12,Tuesday,False,15,1.0,458.0,493.0,0.929
8877689391,18700,15.8199996948242,15.8199996948242,0.0,8.69999980926514,0.159999996423721,6.90999984741211,0.0,67,3,247,1123,3527,month1,2016-04-01,Friday,False,13,,,,
8877689391,27572,23.3899993896484,23.3899993896484,0.0,14.7200002670288,1.21000003814697,7.34000015258789,0.0099999997764825,116,24,260,1040,4220,month1,2016-04-02,Saturday,True,13,,,,
8877689391,15260,8.1899995803833,8.1899995803833,0.0,1.79999995231628,0.75,5.57000017166138,0.0,106,17,259,1058,3864,month1,2016-04-03,Sunday,True,13,,,,
8877689391,20779,18.4099998474121,18.4099998474121,0.0,11.7299995422363,0.649999976158142,6.0,0.0,78,16,208,1138,3662,month1,2016-04-04,Monday,False,14,,,,
8877689391,10695,8.11999988555908,8.11999988555908,0.0,0.769999980926514,0.180000007152557,7.09000015258789,0.0099999997764825,10,3,246,1181,2834,month1,2016-04-05,Tuesday,False,14,,,,
8877689391,24136,20.9099998474121,20.9099998474121,0.0,12.2200002670288,0.540000021457672,8.07999992370605,0.0,87,16,318,1019,4039,month1,2016-04-06,Wednesday,False,14,,,,
8877689391,10910,8.42000007629395,8.42000007629395,0.0,2.96000003814697,0.389999985694885,5.03000020980835,0.0,32,11,212,1185,2947,month1,2016-04-07,Thursday,False,14,,,,
8877689391,23014,20.3899993896484,20.3899993896484,0.0,11.1000003814697,0.629999995231628,8.61999988555908,0.0,70,29,359,982,4196,month1,2016-04-08,Friday,False,14,,,,
8877689391,16470,8.06999969482422,8.06999969482422,0.0,0.0,0.0199999995529652,8.02000045776367,0.0,90,9,289,1052,3841,month1,2016-04-09,Saturday,True,14,,,,
8877689391,28497,27.5300006866455,27.5300006866455,0.0,21.9200000762939,1.12000000476837,4.46000003814697,0.0,128,46,211,1055,4526,month1,2016-04-10,Sunday,True,14,,,,
8877689391,10622,8.0600004196167,8.0600004196167,0.0,1.47000002861023,0.150000005960464,6.36999988555908,0.0099999997764825,18,7,225,1190,2820,month1,2016-04-11,Monday,False,15,,,,
8877689391,2350,1.77999997138977,1.77999997138977,0.0,0.0,0.0,1.77999997138977,0.0,0,0,58,531,938,month1,2016-04-12,Tuesday,False,15,,,,
1503960366,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,month2,2016-04-13,Wednesday,False,15,2.0,384.0,407.0,0.943
1503960366,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,month2,2016-04-14,Thursday,False,15,,,,
1503960366,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,month2,2016-04-15,Friday,False,15,1.0,412.0,442.0,0.932
1503960366,12669,8.15999984741211,8.15999984741211,0.0,2.71000003814697,0.409999996423721,5.03999996185303,0.0,36,10,221,773,1863,month2,2016-04-16,Saturday,True,15,2.0,340.0,367.0,0.926
1503960366,9705,6.48000001907349,6.48000001907349,0.0,3.19000005722046,0.779999971389771,2.50999999046326,0.0,38,20,164,539,1728,month2,2016-04-17,Sunday,True,15,1.0,700.0,712.0,0.983
1503960366,13019,8.59000015258789,8.59000015258789,0.0,3.25,0.639999985694885,4.71000003814697,0.0,42,16,233,1149,1921,month2,2016-04-18,Monday,False,16,,,,
1503960366,15506,9.88000011444092,9.88000011444092,0.0,3.52999997138977,1.32000005245209,5.03000020980835,0.0,50,31,264,775,2035,month2,2016-04-19,Tuesday,False,16,1.0,304.0,320.0,0.95
1503960366,10544,6.67999982833862,6.67999982833862,0.0,1.96000003814697,0.479999989271164,4.23999977111816,0.0,28,12,205,818,1786,month2,2016-04-20,Wednesday,False,16,1.0,360.0,377.0,0.955
1503960366,9819,6.34000015258789,6.34000015258789,0.0,1.3400000333786,0.349999994039536,4.65000009536743,0.0,19,8,211,838,1775,month2,2016-04-21,Thursday,False,16,1.0,325.0,364.0,0.893
1503960366,12764,8.13000011444092,8.13000011444092,0.0,4.76000022888184,1.12000000476837,2.24000000953674,0.0,66,27,130,1217,1827,month2,2016-04-22,Friday,False,16,,,,
1503960366,14371,9.03999996185303,9.03999996185303,0.0,2.80999994277954,0.870000004768372,5.3600001335144,0.0,41,21,262,732,1949,month2,2016-04-23,Saturday,True,16,1.0,361.0,384.0,0.94
1503960366,10039,6.40999984741211,6.40999984741211,0.0,2.92000007629395,0.209999993443489,3.27999997138977,0.0,39,5,238,709,1788,month2,2016-04-24,Sunday,True,16,1.0,430.0,449.0,0.958
1503960366,15355,9.80000019073486,9.80000019073486,0.0,5.28999996185303,0.569999992847443,3.94000005722046,0.0,73,14,216,814,2013,month2,2016-04-25,Monday,False,17,1.0,277.0,323.0,0.858
1503960366,13755,8.78999996185303,8.78999996185303,0.0,2.32999992370605,0.920000016689301,5.53999996185303,0.0,31,23,279,833,1970,month2,2016-04-26,Tuesday,False,17,1.0,245.0,274.0,0.894
1503960366,18134,12.210000038147,12.210000038147,0.0,6.40000009536743,0.409999996423721,5.40999984741211,0.0,78,11,243,1108,2159,month2,2016-04-27,Wednesday,False,17,,,,
1503960366,13154,8.52999973297119,8.52999973297119,0.0,3.53999996185303,1.1599999666214,3.78999996185303,0.0,48,28,189,782,1898,month2,2016-04-28,Thursday,False,17,1.0,366.0,393.0,0.931
1503960366,11181,7.15000009536743,7.15000009536743,0.0,1.05999994277954,0.5,5.57999992370605,0.0,16,12,243,815,1837,month2,2016-04-29,Friday,False,17,1.0,341.0,354.0,0.963
1503960366,14673,9.25,9.25,0.0,3.55999994277954,1.41999995708466,4.26999998092651,0.0,52,34,217,712,1947,month2,2016-04-30,Saturday,True,17,1.0,404.0,425.0,0.951
1503960366,10602,6.80999994277954,6.80999994277954,0.0,2.28999996185303,1.60000002384186,2.92000007629395,0.0,33,35,246,730,1820,month2,2016-05-01,Sunday,True,17,1.0,369.0,396.0,0.932
1503960366,14727,9.71000003814697,9.71000003814697,0.0,3.21000003814697,0.569999992847443,5.92000007629395,0.0,41,15,277,798,2004,month2,2016-05-02,Monday,False,18,1.0,277.0,309.0,0.896
1503960366,15103,9.65999984741211,9.65999984741211,0.0,3.73000001907349,1.04999995231628,4.88000011444092,0.0,50,24,254,816,1990,month2,2016-05-03,Tuesday,False,18,1.0,273.0,296.0,0.922
1503960366,11100,7.15000009536743,7.15000009536743,0.0,2.46000003814697,0.870000004768372,3.8199999332428,0.0,36,22,203,1179,1819,month2,2016-05-04,Wednesday,False,18,,,,
1503960366,14070,8.89999961853027,8.89999961853027,0.0,2.92000007629395,1.08000004291534,4.88000011444092,0.0,45,24,250,857,1959,month2,2016-05-05,Thursday,False,18,1.0,247.0,264.0,0.936
1503960366,12159,8.02999973297119,8.02999973297119,0.0,1.97000002861023,0.25,5.80999994277954,0.0,24,6,289,754,1896,month2,2016-05-06,Friday,False,18,1.0,334.0,367.0,0.91
1503960366,11992,7.71000003814697,7.71000003814697,0.0,2.46000003814697,2.11999988555908,3.13000011444092,0.0,37,46,175,833,1821,month2,2016-05-07,Saturday,True,18,1.0,331.0,349.0,0.948
1503960366,10060,6.57999992370605,6.57999992370605,0.0,3.52999997138977,0.319999992847443,2.73000001907349,0.0,44,8,203,574,1740,month2,2016-05-08,Sunday,True,18,1.0,594.0,611.0,0.972
1503960366,12022,7.71999979019165,7.71999979019165,0.0,3.45000004768372,0.529999971389771,3.74000000953674,0.0,46,11,206,835,1819,month2,2016-05-09,Monday,False,19,1.0,338.0,342.0,0.988
1503960366,12207,7.76999998092651,7.76999998092651,0.0,3.34999990463257,1.1599999666214,3.25999999046326,0.0,46,31,214,746,1859,month2,2016-05-10,Tuesday,False,19,1.0,383.0,403.0,0.95
1503960366,12770,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,0.0,36,23,251,669,1783,month2,2016-05-11,Wednesday,False,19,1.0,285.0,306.0,0.931
1624580081,7007,4.55000019073486,4.55000019073486,0.0,0.0,0.0,4.55000019073486,0.0,0,0,148,1292,1411,month2,2016-04-13,Wednesday,False,15,,,,
1624580081,9107,5.92000007629395,5.92000007629395,0.0,0.0,0.0,5.90999984741211,0.0099999997764825,0,0,236,1204,1572,month2,2016-04-14,Thursday,False,15,,,,
1624580081,1510,0.980000019073486,0.980000019073486,0.0,0.0,0.0,0.970000028610229,0.0,0,0,96,1344,1344,month2,2016-04-15,Friday,False,15,,,,
1624580081,5370,3.49000000953674,3.49000000953674,0.0,0.0,0.0,3.49000000953674,0.0,0,0,176,1264,1463,month2,2016-04-16,Saturday,True,15,,,,
1624580081,6175,4.05999994277954,4.05999994277954,0.0,1.02999997138977,1.51999998092651,1.49000000953674,0.0099999997764825,15,22,127,1276,1554,month2,2016-04-17,Sunday,True,15,,,,
1624580081,10536,7.40999984741211,7.40999984741211,0.0,2.15000009536743,0.620000004768372,4.61999988555908,0.0099999997764825,17,7,202,1214,1604,month2,2016-04-18,Monday,False,16,,,,
1624580081,2916,1.89999997615814,1.89999997615814,0.0,0.0,0.0,1.89999997615814,0.0,0,0,141,1299,1435,month2,2016-04-19,Tuesday,False,16,,,,
1624580081,4974,3.23000001907349,3.23000001907349,0.0,0.0,0.0,3.23000001907349,0.0,0,0,151,1289,1446,month2,2016-04-20,Wednesday,False,16,,,,
1624580081,6349,4.13000011444092,4.13000011444092,0.0,0.0,0.0,4.1100001335144,0.0199999995529652,0,0,186,1254,1467,month2,2016-04-21,Thursday,False,16,,,,
1624580081,4026,2.61999988555908,2.61999988555908,0.0,0.0,0.0,2.59999990463257,0.0,0,0,199,1241,1470,month2,2016-04-22,Friday,False,16,,,,
1624580081,8538,5.55000019073486,5.55000019073486,0.0,0.0,0.0,5.53999996185303,0.0099999997764825,0,0,227,1213,1562,month2,2016-04-23,Saturday,True,16,,,,
1624580081,6076,3.95000004768372,3.95000004768372,0.0,1.14999997615814,0.910000026226044,1.88999998569489,0.0,16,18,185,1221,1617,month2,2016-04-24,Sunday,True,16,,,,
1624580081,6497,4.21999979019165,4.21999979019165,0.0,0.0,0.0,4.19999980926514,0.0199999995529652,0,0,202,1238,1492,month2,2016-04-25,Monday,False,17,,,,
1624580081,2826,1.8400000333786,1.8400000333786,0.0,0.0,0.0,1.83000004291534,0.0099999997764825,0,0,140,1300,1402,month2,2016-04-26,Tuesday,False,17,,,,
1624580081,8367,5.44000005722046,5.44000005722046,0.0,1.11000001430511,1.87000000476837,2.46000003814697,0.0,17,36,154,1233,1670,month2,2016-04-27,Wednesday,False,17,,,,
1624580081,2759,1.78999996185303,1.78999996185303,0.0,0.0,0.200000002980232,1.60000002384186,0.0,0,5,115,1320,1401,month2,2016-04-28,Thursday,False,17,,,,
1624580081,2390,1.54999995231628,1.54999995231628,0.0,0.0,0.0,1.54999995231628,0.0,0,0,150,1290,1404,month2,2016-04-29,Friday,False,17,,,,
1624580081,6474,4.30000019073486,4.30000019073486,0.0,0.899999976158142,1.27999997138977,2.11999988555908,0.0099999997764825,11,23,224,1182,1655,month2,2016-04-30,Saturday,True,17,,,,
1624580081,36019,28.0300006866455,28.0300006866455,0.0,21.9200000762939,4.19000005722046,1.9099999666214,0.0199999995529652,186,63,171,1020,2690,month2,2016-05-01,Sunday,True,17,,,,
1624580081,7155,4.92999982833862,4.92999982833862,0.0,0.860000014305115,0.589999973773956,3.47000002861023,0.0,7,6,166,1261,1497,month2,2016-05-02,Monday,False,18,,,,
1624580081,2100,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.3400000333786,0.0199999995529652,0,0,96,1344,1334,month2,2016-05-03,Tuesday,False,18,,,,
1624580081,2193,1.42999994754791,1.42999994754791,0.0,0.0,0.0,1.41999995708466,0.0,0,0,118,1322,1368,month2,2016-05-04,Wednesday,False,18,,,,
1624580081,2470,1.61000001430511,1.61000001430511,0.0,0.0,0.0,1.58000004291534,0.0199999995529652,0,0,117,1323,1370,month2,2016-05-05,Thursday,False,18,,,,
1624580081,1727,1.12000000476837,1.12000000476837,0.0,0.0,0.0,1.12000000476837,0.0099999997764825,0,0,102,1338,1341,month2,2016-05-06,Friday,False,18,,,,
1624580081,2104,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.37000000476837,0.0,0,0,182,1258,1474,month2,2016-05-07,Saturday,True,18,,,,
1624580081,3427,2.23000001907349,2.23000001907349,0.0,0.0,0.0,2.22000002861023,0.0,0,0,152,1288,1427,month2,2016-05-08,Sunday,True,18,,,,
1624580081,1732,1.12999999523163,1.12999999523163,0.0,0.0,0.0,1.12999999523163,0.0,0,0,91,1349,1328,month2,2016-05-09,Monday,False,19,,,,
1624580081,2969,1.92999994754791,1.92999994754791,0.0,0.0,0.0,1.91999995708466,0.0099999997764825,0,0,139,1301,1393,month2,2016-05-10,Tuesday,False,19,,,,
1624580081,3134,2.03999996185303,2.03999996185303,0.0,0.0,0.0,2.03999996185303,0.0,0,0,112,1328,1359,month2,2016-05-11,Wednesday,False,19,,,,
1624580081,2971,1.92999994754791,1.92999994754791,0.0,0.0,0.0,1.91999995708466,0.0099999997764825,0,0,107,890,1002,month2,2016-05-12,Thursday,False,19,,,,
1644430081,10694,7.76999998092651,7.76999998092651,0.0,0.140000000596046,2.29999995231628,5.32999992370605,0.0,2,51,256,1131,3199,month2,2016-04-12,Tuesday,False,15,,,,
1644430081,8001,5.82000017166138,5.82000017166138,0.0,2.27999997138977,0.899999976158142,2.64000010490417,0.0,30,16,135,1259,2902,month2,2016-04-13,Wednesday,False,15,,,,
1644430081,11037,8.02000045776367,8.02000045776367,0.0,0.360000014305115,2.55999994277954,5.09999990463257,0.0,5,58,252,1125,3226,month2,2016-04-14,Thursday,False,15,,,,
1644430081,5263,3.82999992370605,3.82999992370605,0.0,0.219999998807907,0.150000005960464,3.45000004768372,0.0,3,4,170,1263,2750,month2,2016-04-15,Friday,False,15,,,,
1644430081,15300,11.1199998855591,11.1199998855591,0.0,4.09999990463257,1.87999999523163,5.09000015258789,0.0,51,42,212,1135,3493,month2,2016-04-16,Saturday,True,15,,,,
1644430081,8757,6.36999988555908,6.36999988555908,0.0,2.25,0.569999992847443,3.54999995231628,0.0,29,13,186,1212,3011,month2,2016-04-17,Sunday,True,15,,,,
1644430081,7132,5.19000005722046,5.19000005722046,0.0,1.07000005245209,1.66999995708466,2.45000004768372,0.0,15,33,121,1271,2806,month2,2016-04-18,Monday,False,16,,,,
1644430081,11256,8.18000030517578,8.18000030517578,0.0,0.360000014305115,2.52999997138977,5.30000019073486,0.0,5,58,278,1099,3300,month2,2016-04-19,Tuesday,False,16,,,,
